"wellN","RN1","RN2","RN3","RN4","RN5","RN6","RN7","RN8","RN9","RN10","RN11","RN12","RN13","RN14","RN15","RN16","RN17","RN18","RN19","RN20","RN21","RN22","RN23","RN24","RN25","RN26","RN27","RN28","RN29","RN30","RN31","RN32","RN33","RN34","RN35","RN36","RN37","RN38","RN39","RN40","RN41","RN42","RN43","RN44","RN45","RN46","RN47","RN48","RN49","RN50","RN51","RN52","RN53","RN54","RN55","RN56","RN57","RN58","RN59","RN60","RN61","RN62","RN63","RN64","RN65","RN66","RN67","RN68","RN69","RN70","RN71","RN72","RN73","RN74","RN75","RN76","RN77","RN78","RN79","RN80","RN81","RN82","RN83","RN84","RN85","RN86"
34,NA,0.0164673982903817,0.0174123706451551,NA,0.0198481651436261,NA,0.0226940723828461,NA,NA,NA,NA,NA,0.0180008346735582,NA,NA,0.0164740208330574,NA,0.0181251711863538,NA,NA,0.0176640286173166,0.0258228565257223,0.0257975209389728,0.0217759434868168,NA,NA,0.0179721530264093,0.0160124256045729,0.0212309833386794,0.0237986082951078,NA,0.0248595100317035,0.0255050443672656,NA,0.016396006564248,0.0406811641904109,NA,NA,NA,NA,0.0266210482207995,0.0405811926967145,0.017789087919727,0.0171287479314095,NA,0.0278788693612377,0.0428497623026872,NA,NA,0.0181627812971602,0.0223521910929296,0.0174196513289332,NA,NA,0.0282660329187351,0.0255050443672656,NA,0.0324288435670683,NA,0.023714072075682,NA,0.0177825166756137,NA,0.016095949872476,NA,0.0161336963461317,NA,0.0192529578154015,0.0262969911147229,0.0404124028658326,NA,NA,NA,0.0192255299313193,0.0217759434868168,0.0287435928910791,0.0191659464168149,NA,NA,NA,NA,NA,NA,0.0278788693612377,NA,NA
35,NA,NA,0.00740276152259493,0.00698754739579575,0.0151558301853217,NA,0.0123639806844154,0.013219652876695,0.00717238920887606,0.0119121735770891,NA,0.0132210804003325,0.0975938171178129,NA,0.0243455395315329,NA,0.0173169821213507,NA,0.007674769665803,0.00710211942837132,0.0553943367273587,NA,NA,NA,0.00729133803921911,0.00832433049609361,NA,0.0127013108032286,0.0148603263965466,0.0181920781986824,NA,NA,0.015373495323352,0.0129131814311936,0.0301286538321085,0.0102005875742629,NA,NA,0.00863509072364772,0.0222622810655407,0.0165414785248825,0.0101914850826829,NA,0.0130476559427019,0.00684676497167558,0.0155687432243478,0.0150828678597936,0.00862532118019047,0.0117710688261662,0.00984197581172279,0.0124463042628087,0.00886018937688837,0.0137739168408782,0.0129131814311936,0.0150162086629288,0.0180587735097072,0.00685999828185254,0.0153455024220946,0.00765173952145168,NA,NA,0.0511295412482703,NA,0.0110086162088153,0.007674769665803,0.011748035120669,0.00930443806560347,0.00734212317661828,0.0123690796387065,0.0110882392702366,0.0201851378677844,NA,0.0148719903700412,0.0117660526271062,NA,0.0120774193776162,NA,0.0201851378677844,0.0390659591357897,0.00714453321999783,0.00930128357344166,0.0219945843898029,0.0127092340621556,0.0189346532991535,0.00699758613819603,0.0069127556152145
36,0.0180603558372789,0.0191810754017029,0.0204234267830435,NA,0.0152179312957417,NA,0.0166130712297151,0.0158672147923371,NA,NA,NA,NA,0.015555167205022,NA,NA,0.0193211522375766,NA,0.0225180104704589,NA,NA,0.0151476192401029,0.0390619820975183,0.0391220253480622,0.0291796805265192,NA,NA,0.0222467489238713,0.0166257520732255,0.0161226027490586,0.0238741200305885,NA,0.0366386883620224,0.0196486451809325,0.0146969361245479,NA,0.0264805426765956,NA,NA,0.0161656354514507,NA,0.0255331791348641,0.0263875134136678,0.0219133403579644,0.017748800261204,NA,0.0263062365716683,0.0283597698983476,NA,NA,NA,0.0163554504316206,NA,NA,0.014696385504511,0.0262757402840283,0.019660562975339,NA,0.0328589838379807,NA,0.0339188103797996,NA,0.0151732152596442,NA,0.0169180661837615,NA,0.0169234175691126,NA,0.0243092591878746,0.0188369004552169,0.0262328406807274,NA,NA,NA,0.0143262938771044,0.0291796805265192,0.0198747522961455,0.024175643566216,NA,NA,NA,NA,NA,NA,0.0262667733093098,NA,NA
37,NA,NA,NA,NA,0.107718692683684,NA,0.0283751016582487,NA,0.0227660560257295,NA,NA,0.0158306289516862,0.0144636021556388,NA,0.010747975312538,NA,0.0191961280180463,NA,NA,NA,0.0148304825983684,NA,NA,NA,NA,NA,NA,NA,0.0330821079598758,0.00906451025346526,NA,NA,0.0280077303432612,NA,0.0226552646168773,0.0125658382314432,NA,NA,NA,0.0101509814270281,0.0099177168077022,0.0126223743915505,NA,NA,NA,0.0100897040620175,0.0129011198069742,NA,NA,0.0567751587658657,0.0526921504408713,0.0420951845059379,0.0162757435855685,NA,0.0103839157791273,0.0173974816019969,NA,0.0098410828820456,NA,NA,NA,0.0186541665237987,NA,NA,NA,NA,0.0381243950394286,NA,0.0270301310351629,0.0177462118834084,0.0224867494699882,NA,0.0168643061036322,0.0606198352591979,NA,0.0198424071698484,NA,0.0226552646168773,0.0117217288164962,0.0225382727953467,0.0381243950394286,0.00996287160328479,0.0149322368143341,0.0164117049999545,0.0212683399904674,0.0205702499737968
38,NA,NA,NA,NA,0.0255284779683131,NA,0.0297311791489442,NA,NA,NA,NA,NA,0.0219119070813434,NA,NA,NA,NA,NA,NA,NA,0.0216262041455041,0.0271166057600465,0.0270813604772199,0.0234838660445175,NA,NA,NA,NA,0.0273198694969577,0.0269879906049177,NA,0.0262524756030113,0.031937024635499,NA,0.0204900407187915,0.0522361677419695,NA,NA,NA,NA,0.0302608986588154,0.052194882833232,NA,NA,NA,0.0317036078097314,0.0534368277761273,NA,NA,0.0241944701579796,0.0293376827080328,0.0233668143922391,NA,NA,0.032295187485571,0.031937024635499,NA,0.0354328964774574,NA,0.0252200789206287,NA,0.0217799354672492,NA,NA,NA,NA,NA,0.0211037225432106,0.0343797671836213,0.0521217710537184,NA,NA,NA,0.0252467309024646,0.0234838660445175,0.0380868778153161,0.0210101798978216,NA,NA,NA,NA,NA,NA,0.0317036078097314,NA,NA
39,NA,0.00606074024445436,0.0199069384865617,0.0843345859086089,NA,0.022853327156615,NA,0.00990246899856411,NA,0.0102584714330681,0.0497324813627414,NA,NA,0.0508426401538767,NA,0.00660220638160528,NA,0.00824602741837766,0.00714359139260739,0.026216306380166,NA,0.00672163478893965,0.00708120169898152,0.00839478582124809,0.0110170374708246,0.0243860132250697,0.00822020337858567,0.0105939437932072,NA,0.00931280705221099,0.059902560536967,0.0071715662083568,NA,0.00972101248684509,NA,NA,0.0862671969718855,0.022853327156615,0.02201214056043,NA,0.00652619433923174,NA,0.00797026796951573,0.0111717688209862,0.0265206377671033,0.00591526929549273,NA,0.0183867216242808,0.0109304492327962,NA,NA,NA,NA,0.0102087019350125,NA,NA,0.0286059252868366,0.00609020835313764,0.00966886291242725,0.0078783283365475,0.0570738537353254,NA,0.117646581644781,0.0171772310056376,0.0076865053828712,0.0111516676904442,NA,0.012553723379899,NA,NA,NA,0.0123700246795815,NA,NA,0.00935593007033952,NA,0.00935593007033952,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,0.00707434909109753,0.00611246529793556,0.0176761091032978,NA,0.0149478724876962,0.0111267702071995,0.00709805834738357,0.00960776148195776,NA,0.0103567781855882,0.0864541817740875,NA,0.0137638879800027,NA,0.0136432917522628,NA,NA,0.00610837579741715,0.0636720320111439,0.00635816657326232,0.00651999739595606,0.00670630200474373,NA,0.00720435764709664,NA,0.011037222674092,0.0181246752654253,0.0206087791830825,NA,0.00651276773898066,0.0225289624403138,0.0107067713461628,0.0262084676629395,0.0126063354942883,NA,NA,0.00754290096399869,0.0128656640325017,0.0220009295648937,0.0125892745376445,NA,0.0119374459617989,NA,0.0210838804766156,0.0220874446226009,0.0074963352154031,0.00924167260534427,0.0104029581928497,0.0147198604258696,0.00917946898215107,0.0107641774907639,0.0107065990479049,0.0207212043709292,0.029971737631562,NA,0.0204234508090705,NA,0.00627972945294924,NA,0.062130597942941,NA,0.00993324607991603,NA,0.0104731534957243,0.00877175799463036,0.00705006511799635,0.0152642694481729,0.013719930429875,0.0172235966651251,NA,0.0115419019123556,0.0130056224285513,0.00670630200474373,0.0152362946263144,0.00626504952965303,0.017292843893226,0.0181295817041352,0.00705576564430146,0.00877175799463036,0.0127291720196588,0.00991247208652738,0.0323691848114273,0.00686325396080543,0.00677470688102386
41,0.0106218337879594,0.0115554192615895,0.0172066023514694,0.010258570264636,0.011843431676125,NA,0.0126763371830626,0.0141901507881957,NA,0.011599144920896,0.00971630487611966,NA,0.0133294202596823,0.00935886957551983,NA,0.011869669524454,NA,0.0153508195049101,NA,0.00936195750344167,0.0128349873755132,0.0247638965071834,0.0254084983680314,0.0227655760345503,NA,0.0110268276935343,0.0151117502311015,0.0150204385066528,0.0126091370076075,0.0261658947431204,0.00990351731042724,0.0251398075139331,0.016301044752455,0.012837451629716,0.010972820262964,0.0202806267586688,0.0101135889893833,NA,0.0133205621735685,NA,0.0280812519421362,0.0201802747092798,0.0146393316796708,0.0165811985589128,NA,0.0288997614571533,0.0279718656264819,0.0115287491792366,0.0105478991402703,0.00971150636277728,0.0124298735748172,NA,NA,0.0128368286937468,0.028768381065553,0.0163448434130381,NA,0.0435396831112924,NA,0.0227916730684379,0.00942375341198895,0.0128144910647657,0.0100369437583983,0.0152713036818634,NA,0.0153047039693475,NA,0.0192625603088714,0.0145260785351834,0.0200144485214287,0.00971920765807785,NA,NA,0.0107365890445774,0.0227655760345503,0.0150566502507167,0.0183776168060431,0.00974271583926302,0.00981262478352844,NA,NA,NA,NA,0.0287666574121199,NA,NA
42,NA,NA,0.00703358346160244,0.00585165668709072,0.00254036351534573,0.00382304829897073,0.00244765823779755,0.0387477577722692,NA,0.0130979480502727,0.00369364446777277,NA,0.0039296898094158,0.00385958816800472,0.00308708487326225,0.00238669613118138,0.00243522770731776,0.00314317735910266,0.00337614778826362,0.00562034028257581,0.00367341039211514,0.00321637144029175,0.00341603253892525,0.00398566097808781,0.00396150033481378,0.00903589979945344,0.00310858563205113,0.334466665612966,0.00259395069272002,0.0257204770063879,0.00428469877317219,0.00341603253892525,0.00300507835541456,0.019116027794173,0.00299405510877233,0.00270032817842386,0.0049444555597544,0.00373942505317517,0.0109846226967107,0.0031225309359606,0.00604000987798486,0.00269444603078132,0.00298740117244966,0.0560698521258527,0.00520092129302136,0.00484636199877924,0.00435810941868928,0.0104779525136799,0.00882978900671139,NA,0.00241937045538149,NA,NA,0.0191106519227809,0.00453579899102098,0.00323229578215317,0.00524118305302828,0.00493857735806969,0.00400543406200468,0.00335973372909618,0.00394280995312248,0.0036041544585785,0.0049444555597544,0.0674318742790989,0.00353141244073916,0.170024148331808,NA,0.00586457614786544,0.00256913652928881,0.00268464422985543,0.00259951651775927,0.00360028048959135,NA,NA,0.00399195170264087,0.00256823014095653,0.00396243010364032,0.00260025843373782,0.00337494287664818,NA,NA,0.00313788433701115,NA,0.0046599826438788,NA,NA
43,0.0134130789034777,0.0171125508145949,0.0231076858141502,0.0111624861883673,NA,0.0074410899697901,NA,0.00875326382399573,NA,0.00770659245250939,0.0159103508354028,NA,NA,0.011700397598016,NA,0.0208859280553273,NA,0.0741887137944451,NA,0.00846471773074165,NA,0.0212994340967523,0.0235693005385502,0.0521019947091175,NA,0.00938338011243216,0.0709260152618127,0.00954179003113798,NA,0.00937813761786176,0.0131514392116656,0.0261831275872037,NA,0.00806521352281762,NA,NA,0.0122760757692894,0.0074410899697901,0.0149941339572562,NA,0.0085339629963855,NA,0.054573332563629,0.0102230246074728,0.00838979134188211,0.00799672503752386,0.00766836883066677,0.00958885502192641,0.00700251919761477,NA,NA,NA,NA,0.0080650368968209,0.00785340763312353,NA,0.00852299340693758,0.00877343847043086,NA,0.0514604917369826,0.0116934034759454,NA,0.0116671551690674,0.0103748402679406,NA,0.0101364985545436,NA,0.057569788855058,NA,NA,NA,NA,NA,NA,0.057569788855058,NA,0.136325181081361,NA,NA,NA,NA,NA,NA,0.00785340763312353,NA,NA
44,0.0178106854929937,0.0184897501843386,0.0190782266003114,NA,0.0182679186078763,NA,0.0204422051217066,0.0161404656919814,NA,NA,NA,NA,0.0174295665218212,NA,NA,0.0185008027867033,NA,0.0205082604782877,NA,NA,0.0170469614577957,0.0311573945013053,0.0309744399033767,0.0250012481426409,NA,NA,0.0203178971096223,0.0167159664098362,0.0194428330196128,0.0243836556822371,NA,0.0295101010988915,0.023450599851876,NA,NA,0.0345709745862112,NA,NA,NA,NA,0.0267969533865275,0.0344671866571874,0.0201082504367811,0.0178421127791959,NA,0.0278764996999995,0.0367228943930147,NA,NA,0.016450726583879,0.0201354353705951,NA,NA,NA,0.0280366499275744,0.023450599851876,NA,0.0333821318768863,NA,0.0279681070604268,NA,0.0171318404835427,NA,0.0168843505949588,NA,0.0169088390319314,NA,0.0217253177408265,0.0234155683081776,0.0342936107855232,NA,NA,NA,0.0174967132654369,0.0250012481426409,0.0251675989166746,0.0216292043401381,NA,NA,NA,NA,NA,NA,0.0278682071167796,NA,NA
45,NA,NA,NA,NA,0.0235332867188216,NA,0.0298919660357237,NA,0.0175067415430132,NA,NA,NA,0.0173525140217803,NA,NA,NA,0.0139145630377564,NA,NA,NA,0.0172897598245914,0.0145854796671661,0.0146248539054604,0.0134269471859711,NA,NA,NA,NA,0.0257387151109325,0.0188299009863168,NA,0.0143935594285945,0.0300430671869889,NA,0.0169127589350731,0.0582670731186701,NA,NA,NA,NA,0.021761766988491,0.0587988869593014,NA,0.0131959212863851,NA,0.0230423510442954,0.0579482762067112,NA,NA,0.0229962569275522,0.0294521597454802,0.0219819640038491,NA,NA,0.0238259899575891,0.0295576359739232,NA,0.0240036083534564,NA,0.0138581567148639,NA,0.0174606545036022,NA,NA,NA,NA,0.015283132155996,NA,0.0363725342720096,0.0600603091658651,0.015692900760447,NA,NA,0.0240025484702715,0.0134269471859711,0.0435190940945951,NA,0.0157541750536537,NA,0.0172672795614525,0.015283132155996,NA,NA,0.0261631336233509,0.0165452116290914,0.0164347864989396
46,NA,0.005270132786161,0.0170822249336176,0.011953796139787,0.00545302893443112,0.00760397363774878,0.00532473268298544,0.0328555012793459,NA,0.0178152243222815,0.00799799607486472,NA,0.00805847710345806,0.00842383261021586,0.00609127277244683,0.00561922656914189,NA,0.00765888456409399,0.00629800403574569,0.01076850064463,0.00760411100960647,0.00797723236259238,0.00855622965880051,0.0102406623450592,0.00737075435481778,0.0162478271701806,0.00755908588119463,0.0530488382221412,0.0056018345153944,0.0479855356906213,0.0093917630120687,0.00855622965880051,0.00660782232556311,0.0225474294902901,0.00620514910070365,0.00611550461689653,0.0105529790398884,0.00747742273168753,0.0211913470867727,0.00611661152754945,0.0144561349281645,0.00610046475289689,0.00722514353392638,0.109039428405639,0.0100965363475542,0.0113681357163488,0.0101243749662905,0.0184928275746219,0.0136137214237651,NA,0.0052547127417782,NA,NA,0.0225437837485109,0.0106052536149791,0.00706739825201038,0.0101875876081641,0.0118476175208677,0.00737352937267413,0.00834587329151195,0.00859315380676953,0.007477479293226,0.0105416479913908,0.0735878131481612,0.00656414573181699,0.0735878131481612,NA,0.0158381473642988,0.00565160936914681,0.00607543093549933,0.0053931669630363,0.00689873716562439,NA,NA,0.0102566145772337,0.00565023952519905,0.0100547940443263,0.00539670291641933,0.00668860968164346,NA,NA,0.00613954596692796,NA,0.0106326456798305,NA,NA
47,NA,NA,NA,NA,0.0487398664981533,NA,0.0219144461977901,0.00755795619452493,0.0107803149641522,0.00695217352525163,NA,0.0174562586931383,0.0248854492877163,NA,0.014106887106369,NA,0.0283112688332702,NA,NA,NA,0.026184905624757,NA,NA,NA,NA,NA,NA,0.00745841960283824,0.0376317437572825,0.0105555865643152,NA,NA,0.0299665499189744,0.00740753551933242,0.0804591511212287,0.0114246781198165,NA,NA,NA,0.0129230123943425,0.0113458561211923,0.0114476333860822,NA,0.00777259536104904,NA,0.0113763412943796,0.0136668648261352,NA,0.00688905642501278,0.0182002592746998,0.026057091974018,0.0151165506381708,0.0185261945659508,0.00740750754536776,0.011647225398456,0.0211786629361612,NA,0.0111237867682353,NA,NA,NA,0.0477254794206292,NA,0.00690826108699784,NA,0.00717035393794953,0.0164534409067627,NA,0.0217842489025651,0.0151041930992811,0.0546055125642814,NA,0.0205112866179664,0.0252317913020236,NA,0.0175875029203976,NA,0.0561928472174197,0.0168165098944209,0.0107199211366237,0.0164534409067627,0.0126096197294375,0.0160777340181387,0.0210010991239297,0.0103858662317564,0.010189060544492
48,NA,NA,NA,NA,0.046501055377215,NA,0.0228825811178187,NA,0.075572479247208,NA,NA,0.0121820775106408,0.0116646801669159,NA,0.00921780959543035,NA,0.0133133151167846,NA,NA,NA,0.0118470921863103,NA,NA,NA,NA,NA,NA,NA,0.0201737501437957,NA,NA,NA,0.0196740856678254,NA,0.0145486789264313,0.0141357368854426,NA,NA,NA,NA,0.00981296193546458,0.0142155529291164,NA,NA,NA,0.0100918282653717,0.0140884639531688,NA,NA,0.0659816779381073,0.0277185904900555,0.115782652066198,0.0123332325043374,NA,0.0103535362479824,0.0152748878417334,NA,0.0098103900788722,NA,NA,NA,0.0132579393263372,NA,NA,NA,NA,0.0253884874870825,NA,0.0221258476825841,0.0186287794724945,0.0144406335527147,NA,0.012502172199695,0.0426357022609943,NA,0.0190880005879199,NA,0.0144985133340032,0.00981564340993926,0.0695078798459577,0.0253961455319698,NA,0.0117910619375887,0.0141563097754942,0.0556343740101185,0.0539553933928801
49,0.010587931076782,0.0120404164766531,0.0295747902486646,0.0121534308832966,0.00826227190343626,0.00855683892361212,0.00849067078570859,0.0154172657620689,NA,0.0121845134427146,0.0116447028568205,NA,0.010181661368812,0.0110498529155411,NA,0.0128405080324552,NA,0.0200050699466474,NA,0.0104876046178917,0.00978319744145636,0.0290913669771829,0.0336809447326132,0.0426668739613147,NA,0.0127486108213074,0.01951018136917,0.0171774015700932,0.00862784703530014,0.0204486852516847,0.0119208507476227,0.0336809447326132,0.0105029063764301,0.0135165774447332,0.00832364569486942,0.011323288621652,0.0121700811663719,0.00851598126898259,0.0181381450005397,NA,0.0199251473774199,0.0112864392547487,0.0183093548160091,0.0191970220717646,0.0101857579311426,0.0180608340896684,0.0168052467754447,0.013462313490278,0.0107509734509175,NA,0.00835964173197192,NA,NA,0.0135157296469413,0.017532179265633,0.0108114405315468,0.0102682769925714,0.0216880356718501,NA,0.0301383067991005,0.0111453814108334,0.00970891723660389,0.0119896715227569,0.0181942602278345,NA,0.0181942602278345,NA,0.0365699933925472,0.009317963277032,0.0112252843496428,NA,NA,NA,NA,0.0426668739613147,0.00943702687904731,0.0303690335905291,NA,0.00804739530633986,NA,NA,NA,NA,0.017532179265633,NA,NA
50,0.177267461355032,0.156507054701278,0.0264023507107958,NA,NA,NA,NA,NA,NA,NA,0.0287969188327205,NA,NA,NA,NA,0.10267931248927,NA,0.0452179040157788,NA,NA,NA,0.0384131837695701,0.0354554047642499,0.0422580002447603,NA,NA,0.048159931133091,NA,NA,NA,0.0245159773770155,0.0363885406117656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0831447514792251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422580002447603,NA,NA,NA,NA,NA,NA,NA,0.0340259679129805,NA,NA,NA,NA,NA,NA,0.034057206728765,NA,0.0444520336289412,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,0.00516030830928519,0.00582842686200924,0.204727038101087,0.0233631529062924,NA,0.00978483957190156,NA,0.0113906153867448,NA,0.0102061425088547,0.0144530250651945,NA,0.00499716175428686,0.01621501166433,NA,0.00640942617037484,NA,0.00908581246198765,0.00540498705763854,0.0139072061007847,0.00480600142556901,0.00755252008396702,0.00815040500005122,0.0103928909724533,0.00710176914243504,0.0180826010294239,0.00899443400705331,0.0130914383992763,NA,0.0113328983170493,0.0204475146557319,0.00822482302059478,NA,0.0103796906127199,NA,NA,0.0236307776843341,0.00975067868298469,0.216662265716637,NA,0.00731561249007047,NA,0.00853956009594024,0.0148346525528655,0.0134174626903471,0.00643971207803944,0.00601492230725548,0.0185302071001667,0.00884743985131403,NA,NA,NA,NA,0.0104177190208847,0.00619841405360727,NA,0.0137680184590432,0.00676312714776074,0.00680986098013965,0.00899066111684328,0.0167918989570119,0.00475111490762007,0.0227906597355763,0.0185108887054104,0.00572717835962742,0.0146921271501998,NA,0.0230440983711762,NA,NA,NA,0.00732912786432512,NA,NA,0.0118716296400574,NA,0.0118716296400574,NA,NA,NA,NA,NA,NA,0.00619841405360727,NA,NA
52,0.01534048297667,0.0174311622935722,0.0236303371147011,0.0246416703063123,NA,0.0166437899774854,NA,0.0124514835038774,NA,0.0119376990040365,0.19841505707263,NA,NA,0.0348785964510387,NA,0.0198418192147501,NA,0.0229398673999802,NA,0.0168542779302827,NA,0.0150487308559587,0.0156985306079285,0.0202386134894079,0.0114734195145534,0.0166814199281053,0.0229398673999802,0.0132707172012086,NA,0.0125223036127628,0.0509937672995865,0.0163141843520661,NA,0.0119257271091444,NA,NA,0.0316556248753129,0.0166563723584951,0.0225002355227014,NA,NA,NA,0.0226805993050554,0.0140105604066617,0.0168842943971895,NA,NA,0.0159921335411873,0.0116361590074649,NA,NA,NA,NA,0.0119514118284699,NA,NA,0.0173341624113067,NA,NA,0.0202068417131857,0.0344046922102636,NA,0.0332066549494792,0.0158429730381642,NA,0.013948801812657,NA,0.0217321085296694,NA,NA,NA,0.0123230738194327,NA,NA,0.0216936127691798,NA,0.0232261628880844,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,0.0145035427128383,0.0217395576224154,NA,0.00924066277206475,NA,0.0120630473032394,NA,0.0131994338631382,0.00816564395798657,NA,0.00409803637060038,0.00855882378800156,0.00363159607929922,0.00352302141586896,NA,0.00456621390736342,0.00542524510993041,0.0195245829058638,0.00388591156167914,0.00419148259812325,0.00444177206659607,0.0052541666394916,0.0077475458945026,0.132367818008893,0.00452968257917802,0.0132973001742303,NA,0.0100502501560395,0.00991220628763619,0.00444177206659607,NA,0.0118865181840383,NA,NA,0.0134841719916087,0.00894584441657251,0.125098038822266,0.00367602866646154,0.00540960389901806,NA,0.00436301232011634,0.0140832911807914,0.0165560769620624,0.00469788525802165,0.00437021439205438,0.185998275544324,0.0117450343516729,NA,NA,NA,NA,0.0130873837219988,0.00449646849787799,0.00349560271677729,0.0168996489256466,0.00478655001890812,0.00740991492122228,0.00462496213308629,0.00886721608296993,0.00383132282861248,0.0134841719916087,0.121301237713192,0.00586529205661761,0.0140832911807914,NA,0.00841390428332311,NA,NA,NA,0.00751132654867499,NA,NA,0.00556476479981482,NA,0.00556476479981482,NA,0.00379668175764154,NA,NA,0.00369553676222672,NA,0.00454664642861071,NA,NA
54,0.0062564052024868,0.00699115734281951,0.059541050973575,0.0541847968913508,NA,0.015891306236313,NA,0.0150560923550205,NA,0.0144403833781711,0.0220457998379627,NA,0.00646931857446609,0.0246466338717154,NA,0.0076342692809671,NA,0.0102885809467117,0.00777758970001568,0.024900146582178,NA,0.00868502391844145,0.00927880978633194,0.0114019302159023,0.0107764079236698,0.0323476387188562,0.010208443163107,0.0169548251376982,NA,0.0142830081488708,0.0325354068896906,0.009351373427839,NA,0.0141431541571156,NA,NA,0.0471138348556007,0.0157891355156795,0.0988831968836478,NA,0.00898682808239626,NA,0.00977419186682746,0.0187463706316766,0.0238876419992639,0.0079371829603344,0.0074323253180343,0.0310819900435981,0.0132308953872318,NA,NA,NA,NA,0.014390981737637,0.00764332521805592,NA,0.0247823879419609,0.00824174479191722,0.0101703085753304,0.010115020992697,0.0259372631923843,NA,0.0467430546060516,0.0306461289090297,0.00831071379432863,0.0186495425492006,NA,0.0210153171795038,NA,NA,NA,0.0112546944420097,NA,NA,0.0127515223231351,NA,0.0127515223231351,NA,NA,NA,NA,NA,NA,0.00764332521805592,NA,NA
55,NA,0.00984953533839856,0.0134575116644424,NA,0.0149727214999174,NA,0.0167310649135701,0.0129691545570483,NA,0.0108666078558369,NA,NA,0.0153270264057927,NA,0.00957994797065103,0.0100162695078348,0.0100023994620772,0.0121343574797295,NA,NA,0.0147970204889388,0.0174695090653675,0.0176502939146511,0.016140228701084,NA,0.00990383974402316,0.0119904755137387,0.0133954429498334,0.0162669514120544,0.0258511748868849,NA,0.0174629294081779,0.0224049199983502,0.0119654235502607,0.0127971412072562,0.0343430141873781,NA,NA,0.0112061774827952,NA,0.0318736422355156,0.0340682361477789,0.0117142119862291,0.0148513769952377,NA,0.0347774158364629,0.0433476930075119,0.0103084477367527,0.0100529586974163,0.0120971197599283,0.0163279500484114,0.0112548914558591,NA,0.0119649493563327,0.0353408525049361,0.0224343643585392,NA,0.0505601639366861,NA,0.016332474635244,NA,0.0148700020747356,NA,0.0134009661939062,NA,0.0134676499160345,NA,0.0143929792951278,0.0201747306244073,0.03361763617317,0.0113171253417534,NA,NA,0.013534127897678,0.016140228701084,0.0215023557748889,0.0138588949751295,0.0113529557624984,0.010737763265181,NA,NA,NA,NA,0.0347746961394701,NA,NA
56,NA,0.00608582031240508,0.0270228868575375,0.0171119694223201,NA,0.00977007301551175,NA,0.0292940085213339,NA,0.0198036977426577,0.0105373606387989,NA,0.00794647117597549,0.0111898938382814,0.00632693367695497,0.00653703862069963,NA,0.00899033990242789,0.00726280795235108,0.0145723709049826,0.00754707724842746,0.00882884631455329,0.00949331896564682,0.0116159506704804,0.00891131516984898,0.0239422213789687,0.00887885620044131,0.0419722368889867,0.00570705277521074,0.0306841116943234,0.012741246262015,0.00949331896564682,0.00662201108384464,0.0227287003249425,0.00629929303828083,0.00621635249535313,0.0147312151042111,0.00960511479961999,0.0380201701663758,0.00637988434938786,0.0128731173339837,0.00620226682420268,0.00847148442733239,0.0637834984051027,0.01355529931769,0.0106109618555594,0.00963367869302717,0.0282822037404593,0.0152100551891387,NA,NA,NA,NA,0.0227634828600845,0.0100219413390538,0.0070275041248964,0.0137158079080833,0.0110613044929899,0.0087860902529058,0.00956491857341273,0.0114608565737408,0.00743244819107584,0.0147110289270477,0.0795971508916847,0.00763593312774142,0.0610565517537771,NA,0.0205062578958754,0.0057568029013133,0.00617881390584284,NA,0.00849089181874946,NA,NA,0.0118533672145428,0.00575561092966439,0.0118533672145428,NA,0.00684964447415765,NA,NA,0.0064057510244639,NA,0.0100219413390538,NA,NA
57,0.0150324045492769,0.018175644110318,0.0391978420713522,0.0204782251547293,NA,0.0123904678349919,NA,0.0132548215560005,NA,0.0118438732615242,0.0329380165227736,NA,NA,0.0222100046143413,NA,0.0214576495066402,NA,0.0389647768984248,NA,0.0141668992476502,NA,0.0207121208001842,0.0225924609992924,0.0333596435597827,0.00936438535846961,0.0156032176822987,0.0386963435083542,0.0145395054441627,NA,0.0139172139984008,0.0260986697463847,0.0238326280324313,NA,0.0122513719669172,NA,NA,0.0236227512803773,0.0123904678349919,0.0278528669446825,NA,0.0116464249714554,NA,0.0353835557754708,0.0157204432361305,0.014092188276542,0.0107441675614065,0.0102396234582181,0.0157875141753562,0.0107157040469985,NA,NA,NA,NA,0.0122626203871398,0.0104970808548458,NA,0.0143923839840623,0.011547238850792,NA,0.0331165565832025,0.0221900900426969,NA,0.0221120628443466,0.0164858682506145,NA,0.0155927144326929,NA,0.0460818845629628,NA,NA,NA,0.00973528679574927,NA,NA,0.0460770034199854,NA,0.0501382341497321,NA,NA,NA,NA,NA,NA,0.0104970808548458,NA,NA
